date,year_dec,doy,modisvar,meandoy,data_loess,spline,interpl,sgfiltered,modisvar_interpol
02/07/08,2008.5,NA,NA,NaN,0.721665919,0.723091347,0.705,0.730635688,0.723091347
03/07/08,2008.502732,NA,NA,NaN,0.721069562,0.721916104,0.71,0.728101882,0.721916104
04/07/08,2008.505464,NA,NA,NaN,0.72057496,0.720760429,0.715,0.726345614,0.720760429
05/07/08,2008.508197,187,0.72,0.69125,0.720182542,0.719633342,0.72,0.725209971,0.719633342
06/07/08,2008.510929,NA,NA,NaN,0.71989274,0.718543866,0.71,0.72503273,0.718543866
07/07/08,2008.513661,NA,NA,NaN,0.719705985,0.71750102,0.7,0.726160162,0.71750102
08/07/08,2008.516393,NA,NA,NaN,0.719622706,0.716513827,0.69,0.726759156,0.716513827
09/07/08,2008.519126,191,0.68,0.674375,0.719643334,0.715591307,0.68,0.726854402,0.715591307
10/07/08,2008.521858,NA,NA,NaN,0.720350082,0.714742481,0.695,0.726383327,0.714742481
11/07/08,2008.52459,NA,NA,NaN,0.721806554,0.713976371,0.71,0.72527713,0.713976371
12/07/08,2008.527322,NA,NA,NaN,0.723235261,0.713301998,0.725,0.72410904,0.713301998
13/07/08,2008.530055,195,0.74,0.674,0.723858719,0.712728382,0.74,0.723916737,0.712728382
14/07/08,2008.532787,NA,NA,NaN,0.724146009,0.712264545,0.735,0.724529208,0.712264545
15/07/08,2008.535519,NA,NA,NaN,0.724962142,0.711919508,0.73,0.725782237,0.711919508
16/07/08,2008.538251,NA,NA,NaN,0.726123526,0.711702292,0.725,0.727194274,0.711702292
17/07/08,2008.540984,199,0.72,0.694,0.727446568,0.711621918,0.72,0.727466987,0.711621918
18/07/08,2008.543716,NA,NA,NaN,0.728747676,0.71168455,0.7375,0.726620856,0.71168455
19/07/08,2008.546448,NA,NA,NaN,0.729843259,0.711884927,0.755,0.724671642,0.711884927
20/07/08,2008.54918,NA,NA,NaN,0.730549723,0.71221493,0.7725,0.722926907,0.71221493
21/07/08,2008.551913,203,0.79,0.677142857,0.730683478,0.71266644,0.79,0.721633068,0.71266644
22/07/08,2008.554645,NA,NA,NaN,0.730250691,0.713231339,0.7675,0.721040888,0.713231339
23/07/08,2008.557377,NA,NA,NaN,0.729418942,0.713901508,0.745,0.721405468,0.713901508
24/07/08,2008.560109,NA,NA,NaN,0.728246757,0.714668828,0.7225,0.721122506,0.714668828
25/07/08,2008.562842,207,0.7,0.675625,0.72679266,0.71552518,0.7,0.720110648,0.71552518
26/07/08,2008.565574,NA,NA,NaN,0.725115175,0.716462447,0.695,0.718279859,0.716462447
27/07/08,2008.568306,NA,NA,NaN,0.723272827,0.717472509,0.69,0.71553142,0.717472509
28/07/08,2008.571038,NA,NA,NaN,0.72132414,0.718547248,0.685,0.712811351,0.718547248
29/07/08,2008.57377,211,0.68,0.691333333,0.719327639,0.719678545,0.68,0.711153141,0.719678545
30/07/08,2008.576503,NA,NA,NaN,0.715988297,0.720858281,0.69,0.710435608,0.720858281
31/07/08,2008.579235,NA,NA,NaN,0.711106724,0.722078338,0.7,0.710544369,0.722078338
01/08/08,2008.581967,NA,NA,NaN,0.706384898,0.723330598,0.71,0.710885637,0.723330598
02/08/08,2008.584699,215,0.72,0.679285714,0.703524796,0.72460694,0.72,0.709936729,0.72460694
03/08/08,2008.587432,NA,NA,NaN,0.701993742,0.725899248,0.7275,0.707787681,0.725899248
04/08/08,2008.590164,NA,NA,NaN,0.700216946,0.727199402,0.735,0.704520601,0.727199402
05/08/08,2008.592896,NA,NA,NaN,0.69833321,0.728499284,0.7425,0.701019993,0.728499284
06/08/08,2008.595628,219,0.75,0.69625,0.696481339,0.729790775,0.75,0.697768541,0.729790775
07/08/08,2008.598361,NA,NA,NaN,0.694800137,0.731065756,0.72,0.6949248,0.731065756
08/08/08,2008.601093,NA,NA,NaN,0.693428408,0.732316108,0.69,0.692647323,0.732316108
09/08/08,2008.603825,NA,NA,NaN,0.692504956,0.733533714,0.66,0.690446405,0.733533714
10/08/08,2008.606557,223,0.63,0.664375,0.692168585,0.734710454,0.63,0.689026479,0.734710454
11/08/08,2008.60929,NA,NA,NaN,0.692507519,0.73583821,0.640833333,0.688282785,0.73583821
12/08/08,2008.612022,NA,NA,NaN,0.693476627,0.736908863,0.651666667,0.688111698,0.736908863
13/08/08,2008.614754,NA,NA,NaN,0.695014671,0.737914294,0.6625,0.689140014,0.737914294
14/08/08,2008.617486,NA,NA,NaN,0.697060418,0.738846385,0.673333333,0.691135058,0.738846385
15/08/08,2008.620219,NA,NA,NaN,0.699552633,0.739697018,0.684166667,0.694192243,0.739697018
16/08/08,2008.622951,NA,NA,NaN,0.70243008,0.740458073,0.695,0.698410949,0.740458073
17/08/08,2008.625683,NA,NA,NaN,0.705631525,0.741121432,0.705833333,0.702598001,0.741121432
18/08/08,2008.628415,NA,NA,NaN,0.709095732,0.741678976,0.716666667,0.706620611,0.741678976
19/08/08,2008.631148,NA,NA,NaN,0.712761467,0.742122586,0.7275,0.710340891,0.742122586
20/08/08,2008.63388,NA,NA,NaN,0.716567495,0.742444145,0.738333333,0.713615861,0.742444145
21/08/08,2008.636612,NA,NA,NaN,0.720452581,0.742635533,0.749166667,0.71686467,0.742635533
22/08/08,2008.639344,235,0.76,0.674285714,0.72435549,0.742688632,0.76,0.721104668,0.742688632
23/08/08,2008.642077,NA,NA,NaN,0.728214987,0.742595323,0.735,0.726064615,0.742595323
24/08/08,2008.644809,NA,NA,NaN,0.731969837,0.742347487,0.71,0.731481196,0.742347487
25/08/08,2008.647541,NA,NA,NaN,0.735558805,0.741937006,0.685,0.737585223,0.741937006
26/08/08,2008.650273,239,0.66,0.648,0.738920656,0.741355761,0.66,0.743087197,0.741355761
27/08/08,2008.653005,NA,NA,NaN,0.743038786,0.740598628,0.685,0.748076872,0.740598628
28/08/08,2008.655738,NA,NA,NaN,0.748559396,0.739672459,0.71,0.7526457,0.739672459
29/08/08,2008.65847,NA,NA,NaN,0.754915458,0.738587099,0.735,0.756805798,0.738587099
30/08/08,2008.661202,243,0.76,0.670714286,0.761539945,0.737352396,0.76,0.76090338,0.737352396
31/08/08,2008.663934,NA,NA,NaN,0.767865828,0.735978196,0.775,0.764963929,0.735978196
01/09/08,2008.666667,NA,NA,NaN,0.773326081,0.734474345,0.79,0.769016324,0.734474345
02/09/08,2008.669399,NA,NA,NaN,0.777353674,0.732850689,0.805,0.771877355,0.732850689
03/09/08,2008.672131,247,0.82,0.668125,0.779381582,0.731117074,0.82,0.772092346,0.731117074
04/09/08,2008.674863,NA,NA,NaN,0.779023257,0.729283348,0.81,0.769730383,0.729283348
05/09/08,2008.677596,NA,NA,NaN,0.77649202,0.727359355,0.8,0.764844693,0.727359355
06/09/08,2008.680328,NA,NA,NaN,0.772120639,0.725354944,0.79,0.758796179,0.725354944
07/09/08,2008.68306,251,0.78,0.686,0.766241887,0.723279958,0.78,0.752583977,0.723279958
08/09/08,2008.685792,NA,NA,NaN,0.759188532,0.721144246,0.78,0.746315488,0.721144246
09/09/08,2008.688525,NA,NA,NaN,0.751293346,0.718957654,0.78,0.740097737,0.718957654
10/09/08,2008.691257,NA,NA,NaN,0.742889099,0.716730027,0.78,0.73403737,0.716730027
11/09/08,2008.693989,NA,NA,NaN,0.734308561,0.714471212,0.78,0.729172952,0.714471212
12/09/08,2008.696721,NA,NA,NaN,0.725884503,0.712191055,0.78,0.725416148,0.712191055
13/09/08,2008.699454,NA,NA,NaN,0.717949694,0.709899403,0.78,0.722686169,0.709899403
14/09/08,2008.702186,NA,NA,NaN,0.710836906,0.707606102,0.78,0.720909779,0.707606102
15/09/08,2008.704918,259,0.78,0.686,0.704878908,0.705320998,0.78,0.72048744,0.705320998
16/09/08,2008.70765,NA,NA,NaN,0.696036394,0.703053937,0.74,0.721263902,0.703053937
17/09/08,2008.710383,NA,NA,NaN,0.683134721,0.700814767,0.7,0.723095427,0.700814767
18/09/08,2008.713115,NA,NA,NaN,0.670803651,0.698613332,0.66,0.724688328,0.698613332
19/09/08,2008.715847,263,0.62,0.693571429,0.663672947,0.69645948,0.62,0.723975401,0.69645948
20/09/08,2008.718579,NA,NA,NaN,0.662172712,0.694363056,0.6225,0.72098496,0.694363056
21/09/08,2008.721311,NA,NA,NaN,0.663192517,0.692333907,0.625,0.715733992,0.692333907
22/09/08,2008.724044,NA,NA,NaN,0.666051322,0.69038188,0.6275,0.709848807,0.69038188
23/09/08,2008.726776,267,0.63,0.686428571,0.670068087,0.68851682,0.63,0.704223199,0.68851682
24/09/08,2008.729508,NA,NA,NaN,0.674561774,0.686748575,0.6225,0.699026762,0.686748575
25/09/08,2008.73224,NA,NA,NaN,0.678851343,0.685086989,0.615,0.694434189,0.685086989
26/09/08,2008.734973,NA,NA,NaN,0.682255756,0.68354191,0.6075,0.690301139,0.68354191
27/09/08,2008.737705,271,0.6,0.723571429,0.684093974,0.682123183,0.6,0.686019955,0.682123183
28/09/08,2008.740437,NA,NA,NaN,0.685031433,0.680840656,0.64,0.681870937,0.680840656
29/09/08,2008.743169,NA,NA,NaN,0.686137142,0.679704174,0.68,0.678130988,0.679704174
30/09/08,2008.745902,NA,NA,NaN,0.687335422,0.678723584,0.72,0.67426329,0.678723584
01/10/08,2008.748634,275,0.76,0.759230769,0.688550592,0.677908731,0.76,0.671936171,0.677908731
02/10/08,2008.751366,NA,NA,NaN,0.689706972,0.677269463,0.7725,0.670938059,0.677269463
03/10/08,2008.754098,NA,NA,NaN,0.690728882,0.676815626,0.785,0.671061491,0.676815626
04/10/08,2008.756831,NA,NA,NaN,0.691540641,0.676557065,0.7975,0.672427235,0.676557065
05/10/08,2008.759563,279,0.81,0.759375,0.692066571,0.676503628,0.81,0.674896062,0.676503628
06/10/08,2008.762295,NA,NA,NaN,0.691617993,0.676661869,0.7875,0.678335112,0.676661869
07/10/08,2008.765027,NA,NA,NaN,0.690247743,0.677025179,0.765,0.682617896,0.677025179
08/10/08,2008.76776,NA,NA,NaN,0.688992402,0.677583656,0.7425,0.687624295,0.677583656
09/10/08,2008.770492,283,0.72,0.773076923,0.688888554,0.678327401,0.72,0.69324056,0.678327401
10/10/08,2008.773224,NA,NA,NaN,0.689679585,0.679246513,0.68,0.699359314,0.679246513
11/10/08,2008.775956,NA,NA,NaN,0.690384108,0.68033109,0.64,0.70587955,0.68033109
12/10/08,2008.778689,NA,NA,NaN,0.690951551,0.681571232,0.6,0.711410111,0.681571232
13/10/08,2008.781421,287,0.56,0.787142857,0.691331339,0.682957039,0.56,0.715622636,0.682957039
14/10/08,2008.784153,NA,NA,NaN,0.691472899,0.684478609,0.585,0.718186072,0.684478609
15/10/08,2008.786885,NA,NA,NaN,0.691325656,0.686126042,0.61,0.718766676,0.686126042
16/10/08,2008.789617,NA,NA,NaN,0.690839039,0.687889436,0.635,0.71840557,0.687889436
17/10/08,2008.79235,291,0.66,0.748461538,0.689962472,0.689758893,0.66,0.712939931,0.689758893
18/10/08,2008.795082,NA,NA,NaN,0.688078082,0.691724509,0.6625,0.703142427,0.691724509
19/10/08,2008.797814,NA,NA,NaN,0.684846494,0.693776386,0.665,0.689757979,0.693776386
20/10/08,2008.800546,NA,NA,NaN,0.680634883,0.695904621,0.6675,0.67317963,0.695904621
21/10/08,2008.803279,295,0.67,0.781538462,0.675810425,0.698099315,0.67,0.657233233,0.698099315
22/10/08,2008.806011,NA,NA,NaN,0.670740296,0.700350567,0.7,0.64185225,0.700350567
23/10/08,2008.808743,NA,NA,NaN,0.66579167,0.702648475,0.73,0.626967315,0.702648475
24/10/08,2008.811475,NA,NA,NaN,0.661331723,0.70498314,0.76,0.614045845,0.70498314
25/10/08,2008.814208,299,0.79,0.771428571,0.657727632,0.707344659,0.79,0.603764072,0.707344659
26/10/08,2008.81694,NA,NA,NaN,0.654791588,0.709723134,0.761875,0.596242893,0.709723134
27/10/08,2008.819672,NA,NA,NaN,0.652110618,0.712108662,0.73375,0.591615099,0.712108662
28/10/08,2008.822404,NA,NA,NaN,0.649714148,0.714491343,0.705625,0.589134012,0.714491343
29/10/08,2008.825137,NA,NA,NaN,0.647631602,0.716861277,0.6775,0.588591361,0.716861277
30/10/08,2008.827869,NA,NA,NaN,0.645892405,0.719208562,0.649375,0.590025935,0.719208562
31/10/08,2008.830601,NA,NA,NaN,0.644525984,0.721523298,0.62125,0.593480487,0.721523298
01/11/08,2008.833333,NA,NA,NaN,0.643561761,0.723795585,0.593125,0.597867279,0.723795585
02/11/08,2008.836066,NA,NA,NaN,0.643029164,0.726015521,0.565,0.603892614,0.726015521
03/11/08,2008.838798,NA,NA,NaN,0.642957617,0.728173205,0.536875,0.611212768,0.728173205
04/11/08,2008.84153,NA,NA,NaN,0.643376545,0.730258737,0.50875,0.619487418,0.730258737
05/11/08,2008.844262,NA,NA,NaN,0.644315373,0.732262217,0.480625,0.627812408,0.732262217
06/11/08,2008.846995,NA,NA,NaN,0.645803526,0.734173743,0.4525,0.633285239,0.734173743
07/11/08,2008.849727,NA,NA,NaN,0.64787043,0.735983414,0.424375,0.63598009,0.735983414
08/11/08,2008.852459,NA,NA,NaN,0.650545509,0.737681331,0.39625,0.635949625,0.737681331
09/11/08,2008.855191,NA,NA,NaN,0.65385819,0.739257591,0.368125,0.635331831,0.739257591
10/11/08,2008.857923,315,0.34,0.743571429,0.657837896,0.740702295,0.34,0.635858343,0.740702295
11/11/08,2008.860656,NA,NA,NaN,0.663146882,0.742005542,0.465,0.637644681,0.742005542
12/11/08,2008.863388,NA,NA,NaN,0.670238382,0.743157431,0.59,0.64081089,0.743157431
13/11/08,2008.86612,NA,NA,NaN,0.678828294,0.744148061,0.715,0.644752259,0.744148061
14/11/08,2008.868852,319,0.84,0.775714286,0.688632511,0.744967531,0.84,0.650261954,0.744967531
15/11/08,2008.871585,NA,NA,NaN,0.699366931,0.745605941,0.845,0.65716698,0.745605941
16/11/08,2008.874317,NA,NA,NaN,0.710747449,0.746053391,0.85,0.665300573,0.746053391
17/11/08,2008.877049,NA,NA,NaN,0.72248996,0.746299978,0.855,0.675393554,0.746299978
18/11/08,2008.879781,323,0.86,0.774615385,0.734310361,0.746335803,0.86,0.688056015,0.746335803
19/11/08,2008.882514,NA,NA,NaN,0.746594318,0.746154733,0.8475,0.703186312,0.746154733
20/11/08,2008.885246,NA,NA,NaN,0.759585578,0.745765713,0.835,0.720700356,0.745765713
21/11/08,2008.887978,NA,NA,NaN,0.772787161,0.745181456,0.8225,0.738647605,0.745181456
22/11/08,2008.89071,327,0.81,0.71,0.785702087,0.744414673,0.81,0.754599113,0.744414673
23/11/08,2008.893443,NA,NA,NaN,0.797833374,0.743478078,0.805,0.768584538,0.743478078
24/11/08,2008.896175,NA,NA,NaN,0.808684042,0.742384383,0.8,0.780620654,0.742384383
25/11/08,2008.898907,NA,NA,NaN,0.817757109,0.741146302,0.795,0.790711355,0.741146302
26/11/08,2008.901639,331,0.79,0.797692308,0.824555597,0.739776547,0.79,0.798847652,0.739776547
27/11/08,2008.904372,NA,NA,NaN,0.826581404,0.738287831,0.7525,0.805007673,0.738287831
28/11/08,2008.907104,NA,NA,NaN,0.823863711,0.736692866,0.715,0.809156663,0.736692866
29/11/08,2008.909836,NA,NA,NaN,0.819696458,0.735004366,0.6775,0.811246985,0.735004366
30/11/08,2008.912568,335,0.64,0.730666667,0.817373583,0.733235043,0.64,0.815912903,0.733235043
01/12/08,2008.915301,NA,NA,NaN,0.816133615,0.731397609,0.695,0.822102936,0.731397609
02/12/08,2008.918033,NA,NA,NaN,0.813248774,0.729504779,0.75,0.82879264,0.729504779
03/12/08,2008.920765,NA,NA,NaN,0.809063538,0.727569263,0.805,0.834984612,0.727569263
04/12/08,2008.923497,339,0.86,0.655,0.803922386,0.725603776,0.86,0.833118243,0.725603776
05/12/08,2008.92623,NA,NA,NaN,0.798169796,0.723621029,0.865,0.823623175,0.723621029
06/12/08,2008.928962,NA,NA,NaN,0.792150245,0.721633736,0.87,0.80690005,0.721633736
07/12/08,2008.931694,NA,NA,NaN,0.786208212,0.71965461,0.875,0.788283744,0.71965461
08/12/08,2008.934426,343,0.88,0.795333333,0.780688176,0.717696363,0.88,0.769028725,0.717696363
09/12/08,2008.937158,NA,NA,NaN,0.774445587,0.715771707,0.855,0.750403955,0.715771707
10/12/08,2008.939891,NA,NA,NaN,0.766426129,0.713893357,0.83,0.73655236,0.713893357
11/12/08,2008.942623,NA,NA,NaN,0.757109623,0.712074023,0.805,0.724267017,0.712074023
12/12/08,2008.945355,347,0.78,0.782,0.746975894,0.71032642,0.78,0.713540282,0.71032642
13/12/08,2008.948087,NA,NA,NaN,0.736504764,0.70866326,0.7325,0.70436734,0.70866326
14/12/08,2008.95082,NA,NA,NaN,0.726176056,0.707097256,0.685,0.69674621,0.707097256
15/12/08,2008.953552,NA,NA,NaN,0.716469594,0.705641119,0.6375,0.690110515,0.705641119
16/12/08,2008.956284,351,0.59,0.663333333,0.707865202,0.704307565,0.59,0.684358893,0.704307565
17/12/08,2008.959016,NA,NA,NaN,0.698223156,0.703109304,0.61875,0.67938885,0.703109304
18/12/08,2008.961749,NA,NA,NaN,0.685861199,0.70205905,0.6475,0.674963576,0.70205905
19/12/08,2008.964481,NA,NA,NaN,0.671945349,0.701169515,0.67625,0.671249154,0.701169515
20/12/08,2008.967213,NA,NA,NaN,0.657641622,0.700453413,0.705,0.668211326,0.700453413
21/12/08,2008.969945,NA,NA,NaN,0.644116038,0.699923455,0.73375,0.665815267,0.699923455
22/12/08,2008.972678,NA,NA,NaN,0.632534614,0.699592356,0.7625,0.663737017,0.699592356
23/12/08,2008.97541,NA,NA,NaN,0.624063367,0.699472827,0.79125,0.660947315,0.699472827
24/12/08,2008.978142,359,0.82,0.7375,0.619868315,0.699577581,0.82,0.657272224,0.699577581
25/12/08,2008.980874,NA,NA,NaN,0.618815732,0.699919331,0.6725,0.652527424,0.699919331
26/12/08,2008.983607,NA,NA,NaN,0.618918028,0.70051079,0.525,0.646518216,0.70051079
27/12/08,2008.986339,NA,NA,NaN,0.620060422,0.701364671,0.3775,0.642037716,0.701364671
28/12/08,2008.989071,363,0.23,0.727142857,0.622128134,0.702493686,0.23,0.639425683,0.702493686
29/12/08,2008.991803,NA,NA,NaN,0.625006383,0.703905925,0.329908759,0.639032446,0.703905925
30/12/08,2008.994536,NA,NA,NaN,0.62858039,0.705590992,0.429817518,0.641218904,0.705590992
31/12/08,2008.997268,NA,NA,NaN,0.632735373,0.707533864,0.529726277,0.644735878,0.707533864
01/01/09,2009,NA,NA,NaN,0.637356553,0.709719523,0.629635036,0.649665287,0.709719523
02/01/09,2009.00274,NA,NA,NaN,0.642343151,0.712139858,0.729817518,0.656088296,0.712139858
03/01/09,2009.005479,3,0.83,0.774615385,0.647567366,0.714774064,0.83,0.664573662,0.714774064
04/01/09,2009.008219,NA,NA,NaN,0.654348426,0.717606996,0.8225,0.67412691,0.717606996
05/01/09,2009.010959,NA,NA,NaN,0.663754206,0.720623511,0.815,0.684549281,0.720623511
06/01/09,2009.013699,NA,NA,NaN,0.675291957,0.723808465,0.8075,0.69563862,0.723808465
07/01/09,2009.016438,NA,NA,NaN,0.688468929,0.727146712,0.8,0.706456854,0.727146712
08/01/09,2009.019178,NA,NA,NaN,0.702792372,0.730623109,0.7925,0.716218346,0.730623109
09/01/09,2009.021918,NA,NA,NaN,0.717769537,0.734222512,0.785,0.724722074,0.734222512
10/01/09,2009.024658,NA,NA,NaN,0.732907673,0.737929776,0.7775,0.731752291,0.737929776
11/01/09,2009.027397,11,0.77,0.780769231,0.747714032,0.741729757,0.77,0.738077417,0.741729757
12/01/09,2009.030137,NA,NA,NaN,0.761695862,0.745607311,0.7675,0.745715646,0.745607311
13/01/09,2009.032877,NA,NA,NaN,0.774360415,0.749547294,0.765,0.754665138,0.749547294
14/01/09,2009.035616,NA,NA,NaN,0.78521494,0.753534561,0.7625,0.764935095,0.753534561
15/01/09,2009.038356,15,0.76,0.758461538,0.793766688,0.757553969,0.76,0.775680056,0.757553969
16/01/09,2009.041096,NA,NA,NaN,0.800744317,0.761590372,0.768333333,0.787111662,0.761590372
17/01/09,2009.043836,NA,NA,NaN,0.807206742,0.765628628,0.776666667,0.799445235,0.765628628
18/01/09,2009.046575,NA,NA,NaN,0.8131566,0.769653591,0.785,0.812899778,0.769653591
19/01/09,2009.049315,NA,NA,NaN,0.818596527,0.773650117,0.793333333,0.829229606,0.773650117
20/01/09,2009.052055,NA,NA,NaN,0.823529159,0.777603063,0.801666667,0.842629208,0.777603063
21/01/09,2009.054795,NA,NA,NaN,0.827957133,0.781497284,0.81,0.851964639,0.781497284
22/01/09,2009.057534,NA,NA,NaN,0.831883086,0.785317635,0.818333333,0.85607874,0.785317635
23/01/09,2009.060274,NA,NA,NaN,0.835309653,0.789048973,0.826666667,0.851793351,0.789048973
24/01/09,2009.063014,NA,NA,NaN,0.838239471,0.792676153,0.835,0.846340334,0.792676153
25/01/09,2009.065753,NA,NA,NaN,0.840675177,0.796184032,0.843333333,0.84037714,0.796184032
26/01/09,2009.068493,NA,NA,NaN,0.842619407,0.799557464,0.851666667,0.834577055,0.799557464
27/01/09,2009.071233,27,0.86,0.745714286,0.844074796,0.802781306,0.86,0.830494906,0.802781306
28/01/09,2009.073973,NA,NA,NaN,0.845001083,0.805840413,0.85,0.828664164,0.805840413
29/01/09,2009.076712,NA,NA,NaN,0.845398893,0.808719641,0.84,0.829634269,0.808719641
30/01/09,2009.079452,NA,NA,NaN,0.845332192,0.811403847,0.83,0.83048761,0.811403847
31/01/09,2009.082192,31,0.82,0.765333333,0.844864952,0.813877885,0.82,0.830641049,0.813877885
01/02/09,2009.084932,NA,NA,NaN,0.844061139,0.816126612,0.8375,0.830154043,0.816126612
02/02/09,2009.087671,NA,NA,NaN,0.842984722,0.818134883,0.855,0.829080387,0.818134883
03/02/09,2009.090411,NA,NA,NaN,0.841699671,0.819887554,0.8725,0.827468214,0.819887554
04/02/09,2009.093151,35,0.89,0.778,0.840269954,0.821369481,0.89,0.826758439,0.821369481
05/02/09,2009.09589,NA,NA,NaN,0.837915134,0.82256552,0.87,0.826696528,0.82256552
06/02/09,2009.09863,NA,NA,NaN,0.834097192,0.823460527,0.85,0.827034172,0.823460527
07/02/09,2009.10137,NA,NA,NaN,0.829243725,0.824039356,0.83,0.82769136,0.824039356
08/02/09,2009.10411,39,0.81,0.782,0.823782327,0.824286865,0.81,0.827862919,0.824286865
09/02/09,2009.106849,NA,NA,NaN,0.818140594,0.824187908,0.8225,0.827475235,0.824187908
10/02/09,2009.109589,NA,NA,NaN,0.812746122,0.823727342,0.835,0.82645696,0.823727342
11/02/09,2009.112329,NA,NA,NaN,0.808026505,0.822890023,0.8475,0.825090149,0.822890023
12/02/09,2009.115068,43,0.86,0.786153846,0.804409341,0.821660805,0.86,0.823239824,0.821660805
13/02/09,2009.117808,NA,NA,NaN,0.801302657,0.820030483,0.815,0.820936658,0.820030483
14/02/09,2009.120548,NA,NA,NaN,0.79801494,0.818013597,0.77,0.818214909,0.818013597
15/02/09,2009.123288,NA,NA,NaN,0.794824474,0.815630628,0.725,0.815112422,0.815630628
16/02/09,2009.126027,47,0.68,0.769285714,0.792009542,0.812902052,0.68,0.810605148,0.812902052
17/02/09,2009.128767,NA,NA,NaN,0.790066191,0.809848351,0.71,0.804960078,0.809848351
18/02/09,2009.131507,NA,NA,NaN,0.789063631,0.806490001,0.74,0.798438734,0.806490001
19/02/09,2009.134247,NA,NA,NaN,0.788639897,0.802847483,0.77,0.79129716,0.802847483
20/02/09,2009.136986,51,0.8,0.759333333,0.788433018,0.798941275,0.8,0.785184376,0.798941275
21/02/09,2009.139726,NA,NA,NaN,0.788081029,0.794791856,0.7975,0.780054135,0.794791856
22/02/09,2009.142466,NA,NA,NaN,0.78722196,0.790419704,0.795,0.775866611,0.790419704
23/02/09,2009.145205,NA,NA,NaN,0.785493844,0.7858453,0.7925,0.771994156,0.7858453
24/02/09,2009.147945,55,0.79,0.705384615,0.782534712,0.781089121,0.79,0.768765884,0.781089121
25/02/09,2009.150685,NA,NA,NaN,0.778704826,0.776171647,0.8075,0.765949908,0.776171647
26/02/09,2009.153425,NA,NA,NaN,0.774640808,0.771113355,0.825,0.763320574,0.771113355
27/02/09,2009.156164,NA,NA,NaN,0.770395233,0.765934727,0.8425,0.761549809,0.765934727
28/02/09,2009.158904,59,0.86,0.764615385,0.766020676,0.760656239,0.86,0.758458515,0.760656239
01/03/09,2009.161644,NA,NA,NaN,0.761569712,0.755298371,0.825,0.754454971,0.755298371
02/03/09,2009.164384,NA,NA,NaN,0.757094915,0.749881603,0.79,0.749941788,0.749881603
03/03/09,2009.167123,NA,NA,NaN,0.752648861,0.744426412,0.755,0.744100433,0.744426412
04/03/09,2009.169863,63,0.72,0.715,0.748284124,0.738953277,0.72,0.739094883,0.738953277
05/03/09,2009.172603,NA,NA,NaN,0.74316567,0.733482678,0.7075,0.734660978,0.733482678
06/03/09,2009.175342,NA,NA,NaN,0.736691776,0.728035094,0.695,0.730537385,0.728035094
07/03/09,2009.178082,NA,NA,NaN,0.729264981,0.722631003,0.6825,0.727519026,0.722631003
08/03/09,2009.180822,67,0.67,0.683076923,0.721287825,0.717290884,0.67,0.72348094,0.717290884
09/03/09,2009.183562,NA,NA,NaN,0.713162848,0.712035216,0.6625,0.718802804,0.712035216
10/03/09,2009.186301,NA,NA,NaN,0.70529259,0.706884478,0.655,0.713856939,0.706884478
11/03/09,2009.189041,NA,NA,NaN,0.698079592,0.701859149,0.6475,0.707144556,0.701859149
12/03/09,2009.191781,71,0.64,0.684,0.691926393,0.696979708,0.64,0.700259689,0.696979708
13/03/09,2009.194521,NA,NA,NaN,0.686173465,0.692266633,0.6725,0.692864915,0.692266633
14/03/09,2009.19726,NA,NA,NaN,0.680071624,0.687740404,0.705,0.684615875,0.687740404
15/03/09,2009.2,NA,NA,NaN,0.673888924,0.683421498,0.7375,0.677592244,0.683421498
16/03/09,2009.20274,75,0.77,0.704285714,0.667893422,0.679330397,0.77,0.671885971,0.679330397
17/03/09,2009.205479,NA,NA,NaN,0.662353173,0.675483006,0.75,0.667599054,0.675483006
18/03/09,2009.208219,NA,NA,NaN,0.657536233,0.671876951,0.73,0.664843541,0.671876951
19/03/09,2009.210959,NA,NA,NaN,0.653710657,0.668505286,0.71,0.662688113,0.668505286
20/03/09,2009.213699,79,0.69,0.675833333,0.651144501,0.665361065,0.69,0.661069843,0.665361065
21/03/09,2009.216438,NA,NA,NaN,0.649674311,0.662437341,0.6525,0.659928495,0.662437341
22/03/09,2009.219178,NA,NA,NaN,0.648883332,0.659727169,0.615,0.659206522,0.659727169
23/03/09,2009.221918,NA,NA,NaN,0.64865967,0.657223602,0.5775,0.659497327,0.657223602
24/03/09,2009.224658,83,0.54,0.617272727,0.64889143,0.654919694,0.54,0.660868791,0.654919694
25/03/09,2009.227397,NA,NA,NaN,0.649792513,0.652808498,0.5825,0.663396014,0.652808498
26/03/09,2009.230137,NA,NA,NaN,0.651423931,0.65088307,0.625,0.667161317,0.65088307
27/03/09,2009.232877,NA,NA,NaN,0.653444458,0.649136462,0.6675,0.670552561,0.649136462
28/03/09,2009.235616,87,0.71,0.646666667,0.655512865,0.647561728,0.71,0.672835285,0.647561728
29/03/09,2009.238356,NA,NA,NaN,0.657287926,0.646151923,0.6775,0.673893973,0.646151923
30/03/09,2009.241096,NA,NA,NaN,0.658428413,0.6449001,0.645,0.673604045,0.6449001
31/03/09,2009.243836,NA,NA,NaN,0.658593098,0.643799313,0.6125,0.672561157,0.643799313
01/04/09,2009.246575,91,0.58,0.631666667,0.657440756,0.642842616,0.58,0.669625586,0.642842616
02/04/09,2009.249315,NA,NA,NaN,0.655338861,0.642023062,0.625,0.665021575,0.642023062
